IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,City,DateStart,DateStop,Latitude,Longitude,ARPA_stat_type,ARPA_zone
6856,660,NOx,Ospitaletto - Via XXV Aprile,155,BS,Ospitaletto,1990-01-01,2018-07-30,45.55325139975436,10.084916143968398,NA,NA
5629,541,Sulfur_dioxide,Limbiate - Via Turati,181,MB,Limbiate,1994-11-24,1999-10-12,45.597443498230305,9.125948942472387,NA,NA
12615,670,Cadmium,Mantova San Agnese,22,MN,Mantova,2008-02-19,NA,45.16056833010576,10.79556411370788,UB,A
5680,566,Sulfur_dioxide,Olgiate Comasco - Via Roma,404,CO,Olgiate Comasco,1995-02-01,2009-02-05,45.78389725453634,8.966397886811311,NA,NA
6720,644,NOx,Vigevano - Via Petrarca,107,PV,Vigevano,2004-01-24,2012-02-02,45.326401500542325,8.860310253579987,NA,NA
6632,604,PM_tot,Tavazzano Con Villavesco - Via Cascina Bagnolo,85,LO,Tavazzano Con Villavesco,2000-01-13,2005-03-24,45.33036100181227,9.414644726627262,SB,A
9857,673,NO2,Voghera - Via Pozzoni,90,PV,Voghera,2005-07-28,NA,44.99954598914026,9.008437381815693,UB,B
5614,527,Sulfur_dioxide,Castano Primo - Via Olimpiadi,175,MI,Castano Primo,1989-12-18,2009-12-04,45.54594268367404,8.776104584370271,NA,NA
5630,531,Sulfur_dioxide,Pioltello Limito,114,MI,Pioltello,1989-05-07,NA,45.48363035323249,9.327360033215145,UB,Agg_MI
10547,1269,PM2.5,Dalmine - Via Verdi,207,BG,Dalmine,2010-02-26,NA,45.64970251236247,9.601223338785262,UB,Agg_BG
5712,510,Ozone,Inzago - Viale Gramsci,138,MI,Inzago,2001-02-24,2018-01-01,45.539768856661,9.486885367436152,NA,NA
12629,705,Benzo_a_pyrene,Milano Pascal Città Studi,122,MI,Milano,2008-04-02,NA,45.47899606168744,9.235491038497502,UB,Agg_MI
6781,652,NO2,Brescia - Via Turati,154,BS,Brescia,1999-01-13,NA,45.539529434955995,10.231785907477223,UT,Agg_BS
12589,669,Arsenic,Brescia Villaggio Sereno,70,BS,Brescia,2008-04-01,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
9971,679,CO,Valmadrera - Via Pozzi,247,LC,Valmadrera,2006-02-16,NA,45.842207261022544,9.351658166127958,SB,A
6761,649,NO2,Brescia - Via Broletto,149,BS,Brescia,1983-01-01,NA,45.540057846971386,10.222818449274216,UT,Agg_BS
5957,628,Ozone,Cremona - Piazza Libertà,61,CR,Cremona,1992-11-01,2006-04-04,45.13737896273478,10.032359066275932,NA,NA
6665,565,Ozone,Cantù - Via Meucci,369,CO,Cantù,2005-01-17,NA,45.73083672267427,9.125734327022926,SB,Agg_MI
17127,501,Benzene,Milano - Via Marche,129,MI,Milano,2012-09-13,NA,45.49631644365102,9.190933555313624,UT,Agg_MI
5851,559,CO,Somma Lombardo - Via Facchinetti,210,VA,Somma Lombardo,2000-03-20,2012-01-04,45.649537127292405,8.71269145828479,NA,NA
9874,502,PM2.5,Milano - Via Juvara,122,MI,Milano,2005-11-22,2007-06-11,45.473225708577175,9.222315138737468,NA,NA
5640,516,Sulfur_dioxide,Robecchetto Con Induno - Via Pertini,135,MI,Robecchetto Con Induno,1982-03-08,2010-01-18,45.51782219008838,8.766562109244964,NA,NA
10396,674,PM2.5,Monza - Via Machiavelli,162,MB,Monza,2008-12-19,NA,45.58026348442243,9.273573092713274,UB,Agg_MI
10507,1269,NO2,Dalmine - Via Verdi,207,BG,Dalmine,2010-02-12,NA,45.64970251236247,9.601223338785262,UB,Agg_BG
5722,547,Ozone,Milano Parco Lambro,123,MI,Milano,1995-05-03,2018-01-01,45.499583690483405,9.247326889507654,NA,NA
10166,703,Benzene,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2006-11-29,NA,45.016877820755425,11.07609463264049,RB,B
6230,565,NOx,Cantù - Via Meucci,369,CO,Cantù,1994-07-01,NA,45.73083672267427,9.125734327022926,SB,Agg_MI
6804,654,Ozone,Sarezzo - Via Minelli,269,BS,Sarezzo,2004-03-12,NA,45.64962671224069,10.205090218837002,UB,Agg_BS
10355,516,CO,Robecchetto Con Induno - Via Pertini,135,MI,Robecchetto Con Induno,2007-02-28,2017-01-01,45.51782219008838,8.766562109244964,NA,NA
6270,602,NOx,Melegnano - Via Predabissi,83,MI,Melegnano,2000-01-13,NA,45.35428575070997,9.329243424113708,NA,NA
6904,596,Ozone,Osio Sotto - Via Per Levate,182,BG,Osio Sotto,2004-09-08,NA,45.62055567939559,9.611737821812373,SB,Agg_BG
9880,674,CO,Monza - Via Machiavelli,162,MB,Monza,2005-10-21,NA,45.58026348442243,9.273573092713274,UB,Agg_MI
10451,1265,NOx,Lodi San Alberto,76,LO,Lodi,2009-08-03,NA,45.302783503095775,9.495273696926324,UB,A
6623,574,PM_tot,Lecco - Via Amendola,214,LC,Lecco,1991-02-17,1999-11-01,45.850191194578535,9.395577066893223,UT,A
6925,571,PM10,Bormio - Via Monte Braulio,1225,SO,Bormio,2003-04-18,NA,46.46952397132585,10.375432759159036,UB,C
6689,642,CO,Pavia - Via Folperti,77,PV,Pavia,2002-06-01,2012-01-04,45.19467609907785,9.164638300630086,UB,A
6318,505,NOx,Legnano - Via Diaz,199,MI,Legnano,1990-01-10,2018-07-30,45.596133932132915,8.91881399306327,NA,NA
6891,667,Ozone,Marmirolo Bosco Fontana,22,MN,Marmirolo,2003-01-01,2018-01-01,45.20817903938493,10.74263625117323,NA,NA
5627,505,Sulfur_dioxide,Legnano - Via Diaz,199,MI,Legnano,1973-11-20,2011-02-08,45.596133932132915,8.91881399306327,NA,NA
5628,539,Sulfur_dioxide,Milano - Via Liguria,115,MI,Milano,1991-08-14,1999-05-05,45.443857653564926,9.167944501742676,UT,Agg_MI
5538,535,NO2,Lacchiarella - Via Molise,97,MI,Lacchiarella,1999-03-19,2018-07-30,45.32451741284727,9.134517264199278,NA,NA
10285,706,NOx,Lecco - Via Sora,272,LC,Lecco,2007-06-28,NA,45.86374884127965,9.399950344681852,UB,A
6798,654,NO2,Sarezzo - Via Minelli,269,BS,Sarezzo,1990-02-18,NA,45.64962671224069,10.205090218837002,UB,Agg_BS
6614,584,PM_tot,Bergamo - Via Garibaldi,249,BG,Bergamo,1994-06-15,2005-10-21,45.69568034432694,9.66124914606551,UT,Agg_BG
5746,557,Ozone,Lonate Pozzolo - Via Veneto,204,VA,Lonate Pozzolo,1996-12-13,2005-08-17,45.59402351710858,8.7407965765392,NA,NA
5840,543,CO,Vimercate - Via Dell'Ospedale,194,MB,Vimercate,1994-12-23,2011-07-01,45.614920870442226,9.368396161785157,NA,NA
6860,661,Sulfur_dioxide,Rezzato - Via De Gasperi,147,BS,Rezzato,1992-08-05,2003-09-17,45.51570829484459,10.336240422996532,SI,Agg_BS
12625,705,Arsenic,Milano Pascal Città Studi,122,MI,Milano,2008-04-01,NA,45.47899606168744,9.235491038497502,UB,Agg_MI
12029,706,PM2.5,Lecco - Via Sora,272,LC,Lecco,2000-12-31,NA,45.86374884127965,9.399950344681852,UB,A
10354,516,PM10,Robecchetto Con Induno - Via Pertini,135,MI,Robecchetto Con Induno,2008-06-27,2017-01-01,45.51782219008838,8.766562109244964,NA,NA
12675,1264,Cadmium,Sondrio - Via Paribelli,290,SO,Sondrio,2008-04-01,NA,46.167852440665115,9.879209924469903,UB,D
6618,588,PM_tot,Tavernola Bergamasca - Via Riva Di Sotto,191,BG,Tavernola Bergamasca,1990-08-08,2004-03-30,45.71629992411727,10.044765999368437,SI,C
5528,525,NO2,Corsico - Viale Italia,119,MI,Corsico,1989-10-30,2018-07-30,45.43610851009912,9.097410841871474,NA,NA
12669,703,Cadmium,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2008-02-23,NA,45.016877820755425,11.07609463264049,RB,B
12686,633,Cadmium,Soresina - Via Landriani,70,CR,Soresina,2008-04-01,NA,45.28397715446764,9.863398419993635,ST,B
6415,628,NOx,Cremona - Piazza Libertà,61,CR,Cremona,2002-01-01,2006-04-04,45.13737896273478,10.032359066275932,NA,NA
5672,586,Sulfur_dioxide,Costa Volpino - Via Nazionale,192,BG,Costa Volpino,1993-07-26,2003-06-03,45.82715793876258,10.09706172418631,NA,NA
20497,1801,Benzene,Brescia - Via Tartaglia,151,BS,Brescia,NA,NA,45.542647891822845,10.211205215118259,UT,Agg_BS
10457,1266,NOx,Bertonico - Via Moro,65,LO,Bertonico,2009-08-03,NA,45.23349364130374,9.666250375296032,RB,B
6912,546,PM10,Magenta - Via Turati,137,MI,Magenta,1998-02-25,NA,45.462415791106615,8.880210433125571,UT,A
5958,629,NO2,Crema - Via XI Febbraio,79,CR,Crema,1992-11-01,NA,45.366309078194334,9.703945513613167,SB,B
17163,655,Benzene,Darfo Boario Terme - Via De Amicis,221,BS,Darfo Boario Terme,2012-10-05,NA,45.87460210989037,10.17735680898138,SB,D
5948,625,NO2,Casalmaggiore - Via Volta,23,CR,Casalmaggiore,1996-05-19,2007-02-21,44.980660403835316,10.427376916159512,NA,NA
6338,545,NOx,Motta Visconti - Via De Gasperi,100,MI,Motta Visconti,1998-03-17,NA,45.281956197427846,8.988562726793255,SB,B
10043,687,PM10,Ferno - Via Di Dio,215,VA,Ferno,2006-11-29,NA,45.61924377994763,8.756970445453431,UB,A
10280,705,Sulfur_dioxide,Milano Pascal Città Studi,122,MI,Milano,2007-06-16,NA,45.47899606168744,9.235491038497502,UB,Agg_MI
5660,590,Sulfur_dioxide,Ponte San Pietro - Via Moiolo,225,BG,Ponte San Pietro,1990-07-04,2006-06-20,45.696081938463465,9.587784018279269,NA,NA
17122,548,PM2.5,Milano - Via Senato,118,MI,Milano,2012-09-04,NA,45.470499014097,9.197460360112531,UT,Agg_MI
5810,602,CO,Melegnano - Via Predabissi,83,MI,Melegnano,2000-01-13,NA,45.35428575070997,9.329243424113708,NA,NA
5963,631,NO2,Piadena - Via Cavour,30,CR,Piadena,1992-11-30,2018-07-30,45.12979322367744,10.379831668522419,NA,NA
6272,601,NOx,Montanaso Lombardo SP202 ,84,LO,Montanaso Lombardo,2000-01-13,2017-01-01,45.33613100905199,9.45255388178171,NA,NA
6807,655,Sulfur_dioxide,Darfo Boario Terme - Via De Amicis,221,BS,Darfo Boario Terme,1999-01-01,2009-11-13,45.87460210989037,10.17735680898138,SB,D
5552,549,NO2,Milano - Piazza Abbiategrasso,111,MI,Milano,1995-05-20,2018-07-30,45.432197305733055,9.182138919080943,NA,NA
6625,576,PM_tot,Merate - Via Madonna Di Loreto,279,LC,Merate,1991-02-17,1999-11-01,45.69795198970243,9.406190938686596,UT,Agg_MI
5839,507,CO,Villasanta - Via Volta,176,MB,Villasanta,1990-02-14,2010-09-22,45.608621349658364,9.307118451572562,NA,NA
12574,693,PM2.5,Sannazzaro De Burgondi - Via Traversi,85,PV,Sannazzaro De Burgondi,2013-01-07,NA,45.10276627684137,8.90417452771467,UI,B
6650,543,PM_tot,Vimercate - Via Dell'Ospedale,194,MB,Vimercate,1995-02-10,1998-02-04,45.614920870442226,9.368396161785157,NA,NA
6641,501,PM_tot,Milano - Via Marche,129,MI,Milano,1976-01-22,1996-04-01,45.49631644365102,9.190933555313624,UT,Agg_MI
17086,569,Lead,Sondrio - Via Mazzini,307,SO,Sondrio,2008-04-01,2011-12-26,46.16796681227828,9.87014407497457,UT,D
10020,685,Sulfur_dioxide,Calusco D'Adda - Via Caduti Sul Lavoro,273,BG,Calusco D'Adda,2006-06-30,NA,45.69042907854514,9.484260927647789,SB,A
6288,551,NOx,Arconate - Via De Gasperi,182,MI,Arconate,1999-01-20,NA,45.54851735741946,8.847321929216262,SB,A
10269,502,Ammonia,Milano - Via Juvara,122,MI,Milano,2007-03-28,2007-06-11,45.473225708577175,9.222315138737468,NA,NA
5579,576,NO2,Merate - Via Madonna Di Loreto,279,LC,Merate,1991-02-18,NA,45.69795198970243,9.406190938686596,UT,Agg_MI
9976,679,PM10,Valmadrera - Via Pozzi,247,LC,Valmadrera,2006-02-11,NA,45.842207261022544,9.351658166127958,SB,A
6651,503,PM_tot,Milano - Piazza Zavattari,122,MI,Milano,1990-05-11,1999-08-01,45.47606340509791,9.141786267186658,NA,NA
9740,604,PM10,Tavazzano Con Villavesco - Via Cascina Bagnolo,85,LO,Tavazzano Con Villavesco,2005-04-05,NA,45.33036100181227,9.414644726627262,SB,A
5637,549,Sulfur_dioxide,Milano - Piazza Abbiategrasso,111,MI,Milano,1995-05-20,2003-03-06,45.432197305733055,9.182138919080943,NA,NA
5955,628,NO2,Cremona - Piazza Libertà,61,CR,Cremona,1992-11-01,2006-04-04,45.13737896273478,10.032359066275932,NA,NA
12609,546,Cadmium,Magenta - Via Turati,137,MI,Magenta,2008-04-15,NA,45.462415791106615,8.880210433125571,UT,A
6967,669,CO,Brescia Villaggio Sereno,70,BS,Brescia,2004-04-12,2012-01-04,45.513038818653754,10.19194188877931,UB,Agg_BS
9891,552,PM10,Varese - Via Vidoletti,425,VA,Varese,2006-05-01,2010-04-01,45.83690077655548,8.80392612667495,UB,A
6871,663,NO2,Mantova - Via Ariosto,18,MN,Mantova,2003-01-01,NA,45.14526012578896,10.80332595007927,UI,A
6380,572,NOx,Morbegno - Via Cortivacci,262,SO,Morbegno,1999-01-13,NA,46.132282960003735,9.566179893984474,UB,D
5606,603,NO2,Castiraga Vidardo - Via Craxi,74,LO,Castiraga Vidardo,2000-01-13,2018-01-01,45.26232519992153,9.400281323067924,NA,NA
10548,1269,PM10,Dalmine - Via Verdi,207,BG,Dalmine,2010-02-26,NA,45.64970251236247,9.601223338785262,UB,Agg_BG
20455,501,BlackCarbon,Milano - Via Marche,129,MI,Milano,2020-11-25,NA,45.49631644365102,9.190933555313624,UT,Agg_MI
5709,512,Ozone,Carate Brianza - Via De Gasperi,250,MB,Carate Brianza,1995-02-15,2018-01-01,45.672024734078455,9.234591661788048,NA,NA
6286,530,NOx,Agrate Brianza - Via Ferrario,162,MB,Agrate Brianza,1990-02-13,2018-07-30,45.57578475922807,9.354105650819204,NA,NA
6921,564,PM10,Erba - Via Battisti,279,CO,Erba,2009-06-13,NA,45.808573806922965,9.221779204488435,UB,A
9835,664,PM10,Mantova - Piazza Gramsci,18,MN,Mantova,2004-12-28,NA,45.151743379576594,10.78140770009565,UT,A
5596,593,NO2,Ciserano - Corso Europa,159,BG,Ciserano,1994-11-30,2018-07-30,45.591548429500484,9.606127731575759,NA,NA
10483,1265,PM10,Lodi San Alberto,76,LO,Lodi,2009-08-03,NA,45.302783503095775,9.495273696926324,UB,A
5681,577,Sulfur_dioxide,Calolziocorte - Corso Dante,215,LC,Calolziocorte,1993-06-01,2002-11-28,45.80209550514092,9.429467320277878,NA,NA
5598,595,NO2,Filago - Via Don Milani,190,BG,Filago,1992-03-06,NA,45.63386450908066,9.556084255790864,UB,Agg_BG
5696,606,Sulfur_dioxide,San Giuliano Milanese - Via Milano,97,MI,San Giuliano Milanese,2000-01-13,2015-12-15,45.39619462552717,9.282700075557845,UT,A
10288,706,Ozone,Lecco - Via Sora,272,LC,Lecco,2007-06-28,NA,45.86374884127965,9.399950344681852,UB,A
5518,515,NO2,Pero SS Sempione,141,MI,Pero,1986-12-10,2018-07-30,45.509852266792514,9.089972020337333,NA,NA
6384,570,NOx,Tirano Viale Italia,439,SO,Tirano,1993-11-01,2018-07-30,46.21774621439411,10.156470232146322,NA,NA
5822,505,CO,Legnano - Via Diaz,199,MI,Legnano,1990-01-19,2011-07-27,45.596133932132915,8.91881399306327,NA,NA
12020,1297,Ozone,Spinadesco - Via Battisti,48,CR,Spinadesco,2011-02-04,NA,45.150468869856816,9.930596472272326,SI,A
5539,536,NO2,Arese - Via Matteotti,157,MI,Arese,1991-10-16,2018-07-30,45.543433254501636,9.080725831284644,NA,NA
6400,560,NOx,Varese - Via Copelli,383,VA,Varese,2003-08-07,NA,45.816973233263674,8.820240707158211,UT,A
20042,703,Ammonia,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2013-10-24,NA,45.016877820755425,11.07609463264049,RB,B
5732,573,Ozone,Colico - Via La Madoneta,229,LC,Colico,1996-11-06,NA,46.1381409051264,9.384687247651794,SB,C
12605,655,Benzo_a_pyrene,Darfo Boario Terme - Via De Amicis,221,BS,Darfo Boario Terme,2008-04-17,NA,45.87460210989037,10.17735680898138,SB,D
6264,608,NOx,Codogno - Via Trento,59,LO,Codogno,2000-01-13,NA,45.15937280234111,9.69814824935254,UT,B
10258,626,Ammonia,Corte De Cortesi Con Cignone - Via Villa Strada Forca,57,CR,Corte De Cortesi Con Cignone,2006-11-22,NA,45.27848755478839,10.006202391204335,RI,B
5818,529,CO,Cinisello Balsamo - Via Lincoln,149,MI,Cinisello Balsamo,1988-09-29,2011-07-04,45.55232578741208,9.227764233272634,UT,Agg_MI
9995,682,CO,Ferrera Erbognone Eni,88,PV,Ferrera Erbognone,2006-01-21,NA,45.11350314482957,8.874064848882607,RI,B
5508,505,NO2,Legnano - Via Diaz,199,MI,Legnano,1990-01-10,2018-07-30,45.596133932132915,8.91881399306327,NA,NA
6328,501,NOx,Milano - Via Marche,129,MI,Milano,1980-09-18,NA,45.49631644365102,9.190933555313624,UT,Agg_MI
10587,1266,Ammonia,Bertonico - Via Moro,65,LO,Bertonico,2009-03-04,NA,45.23349364130374,9.666250375296032,RB,B
6654,569,PM_tot,Sondrio - Via Mazzini,307,SO,Sondrio,1993-10-28,1999-12-06,46.16796681227828,9.87014407497457,UT,D
9861,673,Ozone,Voghera - Via Pozzoni,90,PV,Voghera,2005-07-05,NA,44.99954598914026,9.008437381815693,UB,B
5769,566,PM10,Olgiate Comasco - Via Roma,404,CO,Olgiate Comasco,1995-02-01,2010-04-15,45.78389725453634,8.966397886811311,NA,NA
5577,574,NO2,Lecco - Via Amendola,214,LC,Lecco,1991-02-17,NA,45.850191194578535,9.395577066893223,UT,A
5841,503,CO,Milano - Piazza Zavattari,122,MI,Milano,1989-04-05,2018-07-30,45.47606340509791,9.141786267186658,NA,NA
6762,649,Sulfur_dioxide,Brescia - Via Broletto,149,BS,Brescia,1983-01-01,2000-06-06,45.540057846971386,10.222818449274216,UT,Agg_BS
6198,589,NOx,Nembro - Via Locatelli,309,BG,Nembro,1991-06-07,2007-03-14,45.743036830343144,9.760535572770022,NA,NA
10581,1274,NO2,Perledo - Piazza Della Stazione,212,LC,Perledo,2010-09-01,NA,46.01582830438376,9.286409208680807,RB,C
10036,673,Benzene,Voghera - Via Pozzoni,90,PV,Voghera,2005-07-28,NA,44.99954598914026,9.008437381815693,UB,B
10511,1269,CO,Dalmine - Via Verdi,207,BG,Dalmine,2010-02-12,NA,45.64970251236247,9.601223338785262,UB,Agg_BG
20496,1801,PM10,Brescia - Via Tartaglia,151,BS,Brescia,NA,NA,45.542647891822845,10.211205215118259,UT,Agg_BS
5820,525,CO,Corsico - Viale Italia,119,MI,Corsico,1990-12-18,2018-07-30,45.43610851009912,9.097410841871474,NA,NA
10484,1266,PM10,Bertonico - Via Moro,65,LO,Bertonico,2009-08-03,NA,45.23349364130374,9.666250375296032,RB,B
30165,669,Ozone,Brescia Villaggio Sereno,70,BS,Brescia,2013-12-13,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
6274,598,NOx,San Rocco Al Porto - Via Matteotti,50,LO,San Rocco Al Porto,2002-01-24,NA,45.081986696978625,9.70078817718398,SB,B
10028,685,PM2.5,Calusco D'Adda - Via Caduti Sul Lavoro,273,BG,Calusco D'Adda,2006-06-30,NA,45.69042907854514,9.484260927647789,SB,A
9961,669,PM10,Brescia Villaggio Sereno,70,BS,Brescia,2006-01-01,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
5950,626,NO2,Corte De Cortesi Con Cignone - Via Villa Strada Forca,57,CR,Corte De Cortesi Con Cignone,1996-05-17,NA,45.27848755478839,10.006202391204335,RI,B
5800,563,CO,Fino Mornasco  - SP27 Casa Dell'Alpino,304,CO,Fino Mornasco,1991-12-20,2012-01-04,45.74804440954574,9.042592844183936,NA,NA
9877,674,NO2,Monza - Via Machiavelli,162,MB,Monza,2005-10-21,NA,45.58026348442243,9.273573092713274,UB,Agg_MI
5604,601,NO2,Montanaso Lombardo SP202 ,84,LO,Montanaso Lombardo,2000-01-13,2017-01-01,45.33613100905199,9.45255388178171,NA,NA
6852,660,NO2,Ospitaletto - Via XXV Aprile,155,BS,Ospitaletto,1990-02-16,2018-07-30,45.55325139975436,10.084916143968398,NA,NA
10583,1274,NOx,Perledo - Piazza Della Stazione,212,LC,Perledo,2010-09-01,NA,46.01582830438376,9.286409208680807,RB,C
12598,609,Lead,Casirate D'Adda - Via Cimitero,108,BG,Casirate D'Adda,2008-04-24,NA,45.49822713394494,9.556232262351761,RB,A
6611,595,PM_tot,Filago - Via Don Milani,190,BG,Filago,1991-12-07,2004-10-13,45.63386450908066,9.556084255790864,UB,Agg_BG
6626,575,PM_tot,Nibionno - Via Della Chiesa,310,LC,Nibionno,1991-02-17,1999-12-28,45.751111261617815,9.265020964805544,NA,NA
6340,547,NOx,Milano Parco Lambro,123,MI,Milano,1995-04-21,2018-07-30,45.499583690483405,9.247326889507654,NA,NA
5708,536,Ozone,Arese - Via Matteotti,157,MI,Arese,1995-10-03,2018-01-01,45.543433254501636,9.080725831284644,NA,NA
10025,685,Ozone,Calusco D'Adda - Via Caduti Sul Lavoro,273,BG,Calusco D'Adda,2006-06-30,NA,45.69042907854514,9.484260927647789,SB,A
9875,674,NOx,Monza - Via Machiavelli,162,MB,Monza,2005-10-21,NA,45.58026348442243,9.273573092713274,UB,Agg_MI
12685,633,Arsenic,Soresina - Via Landriani,70,CR,Soresina,2008-04-01,NA,45.28397715446764,9.863398419993635,ST,B
5960,629,Ozone,Crema - Via XI Febbraio,79,CR,Crema,1996-04-28,NA,45.366309078194334,9.703945513613167,SB,B
6298,529,NOx,Cinisello Balsamo - Via Lincoln,149,MI,Cinisello Balsamo,1988-11-24,2017-01-01,45.55232578741208,9.227764233272634,UT,Agg_MI
6594,613,NO2,Spino D'Adda SP1,80,CR,Spino D'Adda,2000-01-13,2006-04-13,45.389753164229845,9.489402571088535,NA,NA
6646,514,PM_tot,Rho - Via Buon Gesù,152,MI,Rho,1991-10-11,1999-06-09,45.523425662003476,9.044599871111005,UB,Agg_MI
5601,598,NO2,San Rocco Al Porto - Via Matteotti,50,LO,San Rocco Al Porto,2002-01-24,NA,45.081986696978625,9.70078817718398,SB,B
6937,597,PM10,Lallio - Via Sforzatica,212,BG,Lallio,2000-05-24,2017-01-01,45.65966391792855,9.618568761257565,NA,NA
5794,584,CO,Bergamo - Via Garibaldi,249,BG,Bergamo,1994-06-16,NA,45.69568034432694,9.66124914606551,UT,Agg_BG
6356,504,NOx,Sesto San Giovanni - Via Cesare Da Sesto,139,MI,Sesto San Giovanni,1980-12-18,NA,45.53476576509224,9.236107923411636,UT,Agg_MI
5532,529,NO2,Cinisello Balsamo - Via Lincoln,149,MI,Cinisello Balsamo,1988-11-24,NA,45.55232578741208,9.227764233272634,UT,Agg_MI
6947,643,PM10,Pavia - Piazza Minerva,77,PV,Pavia,2002-06-06,NA,45.18632908049483,9.146666041286784,UT,A
9807,671,NOx,Mantova Tridolino,22,MN,Mantova,2006-04-23,2017-01-01,45.153319585785574,10.859263911962309,NA,NA
10475,1267,NO2,Turano Lodigiano - Via Gramsci,65,LO,Turano Lodigiano,2009-08-03,2017-03-31,45.25028308918456,9.62125819274314,NA,NA
12688,633,Benzo_a_pyrene,Soresina - Via Landriani,70,CR,Soresina,2008-04-02,NA,45.28397715446764,9.863398419993635,ST,B
5605,602,NO2,Melegnano - Via Predabissi,83,MI,Melegnano,2000-01-13,NA,45.35428575070997,9.329243424113708,NA,NA
5854,552,CO,Varese - Via Vidoletti,425,VA,Varese,1991-12-23,2012-01-04,45.83690077655548,8.80392612667495,UB,A
6350,516,NOx,Robecchetto Con Induno - Via Pertini,135,MI,Robecchetto Con Induno,1992-12-07,2017-01-01,45.51782219008838,8.766562109244964,NA,NA
5705,570,Sulfur_dioxide,Tirano Viale Italia,439,SO,Tirano,1993-11-01,2009-01-01,46.21774621439411,10.156470232146322,NA,NA
6841,659,NO2,Odolo - Via Praes,349,BS,Odolo,2013-12-13,NA,45.64604963372525,10.38929530279196,SB,C
5517,514,NO2,Rho - Via Buon Gesù,152,MI,Rho,1991-10-03,NA,45.523425662003476,9.044599871111005,UB,Agg_MI
10054,691,Sulfur_dioxide,Ferrera Erbognone Agip - Via Indipendenza,89,PV,Ferrera Erbognone,2007-01-01,2017-01-01,45.11082363436007,8.86874423650247,NA,NA
10078,695,NOx,Ponti Sul Mincio - Via San Martino,113,MN,Ponti Sul Mincio,2006-12-20,NA,45.41277169168634,10.683357343786835,SB,B
5704,569,Sulfur_dioxide,Sondrio - Via Mazzini,307,SO,Sondrio,1993-11-01,NA,46.16796681227828,9.87014407497457,UT,D
5789,591,CO,Seriate - Via Garibaldi,256,BG,Seriate,1991-10-31,2011-09-13,45.68635606439914,9.714947917631529,NA,NA
6935,592,PM10,Treviglio - Piazza Insurrezione,191,BG,Treviglio,2000-02-03,NA,45.51933498138716,9.592009994888425,UT,Agg_BG
6693,642,PM_tot,Pavia - Via Folperti,77,PV,Pavia,2002-06-01,2011-02-03,45.19467609907785,9.164638300630086,UB,A
10081,695,Ozone,Ponti Sul Mincio - Via San Martino,113,MN,Ponti Sul Mincio,2007-02-06,NA,45.41277169168634,10.683357343786835,SB,B
6701,643,NO2,Pavia - Piazza Minerva,77,PV,Pavia,2002-03-03,NA,45.18632908049483,9.146666041286784,UT,A
5530,527,NO2,Castano Primo - Via Olimpiadi,175,MI,Castano Primo,1990-01-01,2017-01-01,45.54594268367404,8.776104584370271,NA,NA
6803,654,NOx,Sarezzo - Via Minelli,269,BS,Sarezzo,1990-01-01,NA,45.64962671224069,10.205090218837002,UB,Agg_BS
5689,607,Sulfur_dioxide,Abbadia Cerreto - Via Fanfulla,64,LO,Abbadia Cerreto,2000-01-13,2008-04-11,45.309502269282255,9.585790416120414,RB,B
5787,589,CO,Nembro - Via Locatelli,309,BG,Nembro,1994-12-01,2007-03-14,45.743036830343144,9.760535572770022,NA,NA
5655,557,Sulfur_dioxide,Lonate Pozzolo - Via Veneto,204,VA,Lonate Pozzolo,1996-12-05,2005-08-17,45.59402351710858,8.7407965765392,NA,NA
5521,518,NO2,Galliate Strada Del Piaggio,153,NO,Galliate,1992-12-07,2017-01-04,45.46804407930967,8.73676932023362,NA,NA
10145,701,CO,Ostiglia - Via Colombo,14,MN,Ostiglia,2006-11-29,2017-01-01,45.073311155731965,11.137034007299844,NA,NA
5835,504,CO,Sesto San Giovanni - Via Cesare Da Sesto,139,MI,Sesto San Giovanni,1990-04-29,NA,45.53476576509224,9.236107923411636,UT,Agg_MI
5716,541,Ozone,Limbiate - Via Turati,181,MB,Limbiate,1995-01-17,2018-01-01,45.597443498230305,9.125948942472387,NA,NA
6648,517,PM_tot,Turbigo Vicolo Dello Sport,141,MI,Turbigo,1990-01-01,2007-02-26,45.52655086994247,8.736496578379215,UB,A
10141,701,NOx,Ostiglia - Via Colombo,14,MN,Ostiglia,2006-11-29,2017-01-01,45.073311155731965,11.137034007299844,NA,NA
5949,625,Ozone,Casalmaggiore - Via Volta,23,CR,Casalmaggiore,1996-05-19,2007-02-21,44.980660403835316,10.427376916159512,NA,NA
12673,1264,Nikel,Sondrio - Via Paribelli,290,SO,Sondrio,2008-04-01,NA,46.167852440665115,9.879209924469903,UB,D
12661,681,Nikel,Moggio - Località Penscei,1194,LC,Moggio,2008-06-14,NA,45.91278752030292,9.497538167653424,RB,C
6857,660,Ozone,Ospitaletto - Via XXV Aprile,155,BS,Ospitaletto,2000-06-29,2004-02-25,45.55325139975436,10.084916143968398,NA,NA
